tree_id,parent_member_id,child_member_id,parent_role
7001,1000002,1000061,mother
7001,1000003,1000062,father
7001,1000004,1000062,mother
7001,1000005,1000063,father
7001,1000006,1000063,mother
7001,1000007,1000064,father
7001,1000008,1000064,mother
7001,1000009,1000065,father
7001,1000010,1000065,mother
7001,1000011,1000066,father
7001,1000012,1000066,mother
7001,1000013,1000067,father
7001,1000014,1000067,mother
7001,1000015,1000068,father
7001,1000016,1000068,mother
7001,1000017,1000069,father
7001,1000018,1000069,mother
7001,1000019,1000070,father
7001,1000020,1000070,mother
7001,1000021,1000071,father
7001,1000022,1000071,mother
7001,1000023,1000072,father
7001,1000024,1000072,mother
7001,1000025,1000073,father
7001,1000026,1000073,mother
7001,1000027,1000074,father
7001,1000028,1000074,mother
7001,1000029,1000075,father
7001,1000030,1000075,mother
7001,1000031,1000076,father
7001,1000032,1000076,mother
7001,1000033,1000077,father
7001,1000034,1000077,mother
7001,1000035,1000078,father
7001,1000036,1000078,mother
7001,1000037,1000079,father
7001,1000038,1000079,mother
7001,1000039,1000080,father
7001,1000040,1000080,mother
7001,1000041,1000081,father
7001,1000042,1000081,mother
7001,1000043,1000082,father
7001,1000044,1000082,mother
7001,1000045,1000083,father
7001,1000046,1000083,mother
7001,1000047,1000084,father
7001,1000048,1000084,mother
7001,1000049,1000085,father
7001,1000050,1000085,mother
7001,1000051,1000086,father
7001,1000052,1000086,mother
7001,1000053,1000087,father
7001,1000054,1000087,mother
7001,1000055,1000088,father
7001,1000056,1000088,mother
7001,1000057,1000089,father
7001,1000058,1000089,mother
7001,1000059,1000090,father
7001,1000060,1000090,mother
7001,1000061,1000091,father
7001,1000004,1000091,mother
7001,1000003,1000092,father
7001,1000006,1000092,mother
7001,1000005,1000093,father
7001,1000008,1000093,mother
7001,1000007,1000094,father
7001,1000010,1000094,mother
7001,1000009,1000095,father
7001,1000012,1000095,mother
7001,1000011,1000096,father
7001,1000014,1000096,mother
7001,1000013,1000097,father
7001,1000016,1000097,mother
7001,1000015,1000098,father
7001,1000018,1000098,mother
7001,1000017,1000099,father
7001,1000020,1000099,mother
7001,1000019,1000100,father
7001,1000022,1000100,mother
7001,1000021,1000101,father
7001,1000024,1000101,mother
7001,1000023,1000102,father
7001,1000026,1000102,mother
7001,1000025,1000103,father
7001,1000028,1000103,mother
7001,1000027,1000104,father
7001,1000030,1000104,mother
7001,1000029,1000105,father
7001,1000032,1000105,mother
7001,1000031,1000106,father
7001,1000034,1000106,mother
7001,1000033,1000107,father
7001,1000036,1000107,mother
7001,1000035,1000108,father
7001,1000038,1000108,mother
7001,1000037,1000109,father
7001,1000040,1000109,mother
7001,1000039,1000110,father
7001,1000042,1000110,mother
7001,1000041,1000111,father
7001,1000044,1000111,mother
7001,1000043,1000112,father
7001,1000046,1000112,mother
7001,1000045,1000113,father
7001,1000048,1000113,mother
7001,1000047,1000114,father
7001,1000050,1000114,mother
7001,1000049,1000115,father
7001,1000052,1000115,mother
7001,1000051,1000116,father
7001,1000054,1000116,mother
7001,1000053,1000117,father
7001,1000056,1000117,mother
7001,1000055,1000118,father
7001,1000058,1000118,mother
7001,1000057,1000119,father
7001,1000060,1000119,mother
7001,1000059,1000120,father
7001,1000004,1000120,mother
7001,1000061,1000121,father
7001,1000006,1000121,mother
7001,1000003,1000122,father
7001,1000008,1000122,mother
7001,1000005,1000123,father
7001,1000010,1000123,mother
7001,1000007,1000124,father
7001,1000012,1000124,mother
7001,1000009,1000125,father
7001,1000014,1000125,mother
7001,1000011,1000126,father
7001,1000016,1000126,mother
7001,1000013,1000127,father
7001,1000018,1000127,mother
7001,1000015,1000128,father
7001,1000020,1000128,mother
7001,1000017,1000129,father
7001,1000022,1000129,mother
7001,1000019,1000130,father
7001,1000024,1000130,mother
7001,1000021,1000131,father
7001,1000026,1000131,mother
7001,1000023,1000132,father
7001,1000028,1000132,mother
7001,1000025,1000133,father
7001,1000030,1000133,mother
7001,1000027,1000134,father
7001,1000032,1000134,mother
7001,1000029,1000135,father
7001,1000034,1000135,mother
7001,1000031,1000136,father
7001,1000036,1000136,mother
7001,1000033,1000137,father
7001,1000038,1000137,mother
7001,1000035,1000138,father
7001,1000040,1000138,mother
7001,1000037,1000139,father
7001,1000042,1000139,mother
7001,1000039,1000140,father
7001,1000044,1000140,mother
7001,1000041,1000141,father
7001,1000046,1000141,mother
7001,1000043,1000142,father
7001,1000048,1000142,mother
7001,1000045,1000143,father
7001,1000050,1000143,mother
7001,1000047,1000144,father
7001,1000052,1000144,mother
7001,1000049,1000145,father
7001,1000054,1000145,mother
7001,1000051,1000146,father
7001,1000056,1000146,mother
7001,1000053,1000147,father
7001,1000058,1000147,mother
7001,1000055,1000148,father
7001,1000060,1000148,mother
7001,1000057,1000149,father
7001,1000004,1000149,mother
7001,1000059,1000150,father
7001,1000006,1000150,mother
7001,1000062,1000151,father
7001,1000063,1000151,mother
7001,1000064,1000152,father
7001,1000065,1000152,mother
7001,1000066,1000153,father
7001,1000067,1000153,mother
7001,1000068,1000154,father
7001,1000069,1000154,mother
7001,1000070,1000155,father
7001,1000071,1000155,mother
7001,1000072,1000156,father
7001,1000073,1000156,mother
7001,1000074,1000157,father
7001,1000075,1000157,mother
7001,1000076,1000158,father
7001,1000077,1000158,mother
7001,1000078,1000159,father
7001,1000079,1000159,mother
7001,1000080,1000160,father
7001,1000081,1000160,mother
7001,1000082,1000161,father
7001,1000083,1000161,mother
7001,1000084,1000162,father
7001,1000085,1000162,mother
7001,1000086,1000163,father
7001,1000087,1000163,mother
7001,1000088,1000164,father
7001,1000089,1000164,mother
7001,1000090,1000165,father
7001,1000091,1000165,mother
7001,1000092,1000166,father
7001,1000093,1000166,mother
7001,1000094,1000167,father
7001,1000095,1000167,mother
7001,1000096,1000168,father
7001,1000097,1000168,mother
7001,1000098,1000169,father
7001,1000099,1000169,mother
7001,1000100,1000170,father
7001,1000101,1000170,mother
7001,1000102,1000171,father
7001,1000103,1000171,mother
7001,1000104,1000172,father
7001,1000105,1000172,mother
7001,1000106,1000173,father
7001,1000107,1000173,mother
7001,1000108,1000174,father
7001,1000109,1000174,mother
7001,1000110,1000175,father
7001,1000111,1000175,mother
7001,1000112,1000176,father
7001,1000113,1000176,mother
7001,1000114,1000177,father
7001,1000115,1000177,mother
7001,1000116,1000178,father
7001,1000117,1000178,mother
7001,1000118,1000179,father
7001,1000119,1000179,mother
7001,1000120,1000180,father
7001,1000121,1000180,mother
7001,1000122,1000181,father
7001,1000123,1000181,mother
7001,1000124,1000182,father
7001,1000125,1000182,mother
7001,1000126,1000183,father
7001,1000127,1000183,mother
7001,1000128,1000184,father
7001,1000129,1000184,mother
7001,1000130,1000185,father
7001,1000131,1000185,mother
7001,1000132,1000186,father
7001,1000133,1000186,mother
7001,1000134,1000187,father
7001,1000135,1000187,mother
7001,1000136,1000188,father
7001,1000137,1000188,mother
7001,1000138,1000189,father
7001,1000139,1000189,mother
7001,1000140,1000190,father
7001,1000141,1000190,mother
7001,1000142,1000191,father
7001,1000143,1000191,mother
7001,1000144,1000192,father
7001,1000145,1000192,mother
7001,1000146,1000193,father
7001,1000147,1000193,mother
7001,1000148,1000194,father
7001,1000149,1000194,mother
7001,1000150,1000195,father
7001,1000063,1000195,mother
7001,1000062,1000196,father
7001,1000065,1000196,mother
7001,1000064,1000197,father
7001,1000067,1000197,mother
7001,1000066,1000198,father
7001,1000069,1000198,mother
7001,1000068,1000199,father
7001,1000071,1000199,mother
7001,1000070,1000200,father
7001,1000073,1000200,mother
7001,1000072,1000201,father
7001,1000075,1000201,mother
7001,1000074,1000202,father
7001,1000077,1000202,mother
7001,1000076,1000203,father
7001,1000079,1000203,mother
7001,1000078,1000204,father
7001,1000081,1000204,mother
7001,1000080,1000205,father
7001,1000083,1000205,mother
7001,1000082,1000206,father
7001,1000085,1000206,mother
7001,1000084,1000207,father
7001,1000087,1000207,mother
7001,1000086,1000208,father
7001,1000089,1000208,mother
7001,1000088,1000209,father
7001,1000091,1000209,mother
7001,1000090,1000210,father
7001,1000093,1000210,mother
7001,1000092,1000211,father
7001,1000095,1000211,mother
7001,1000094,1000212,father
7001,1000097,1000212,mother
7001,1000096,1000213,father
7001,1000099,1000213,mother
7001,1000098,1000214,father
7001,1000101,1000214,mother
7001,1000100,1000215,father
7001,1000103,1000215,mother
7001,1000102,1000216,father
7001,1000105,1000216,mother
7001,1000104,1000217,father
7001,1000107,1000217,mother
7001,1000106,1000218,father
7001,1000109,1000218,mother
7001,1000108,1000219,father
7001,1000111,1000219,mother
7001,1000110,1000220,father
7001,1000113,1000220,mother
7001,1000112,1000221,father
7001,1000115,1000221,mother
7001,1000114,1000222,father
7001,1000117,1000222,mother
7001,1000116,1000223,father
7001,1000119,1000223,mother
7001,1000118,1000224,father
7001,1000121,1000224,mother
7001,1000120,1000225,father
7001,1000123,1000225,mother
7001,1000122,1000226,father
7001,1000125,1000226,mother
7001,1000124,1000227,father
7001,1000127,1000227,mother
7001,1000126,1000228,father
7001,1000129,1000228,mother
7001,1000128,1000229,father
7001,1000131,1000229,mother
7001,1000130,1000230,father
7001,1000133,1000230,mother
7001,1000132,1000231,father
7001,1000135,1000231,mother
7001,1000134,1000232,father
7001,1000137,1000232,mother
7001,1000136,1000233,father
7001,1000139,1000233,mother
7001,1000138,1000234,father
7001,1000141,1000234,mother
7001,1000140,1000235,father
7001,1000143,1000235,mother
7001,1000142,1000236,father
7001,1000145,1000236,mother
7001,1000144,1000237,father
7001,1000147,1000237,mother
7001,1000146,1000238,father
7001,1000149,1000238,mother
7001,1000148,1000239,father
7001,1000063,1000239,mother
7001,1000150,1000240,father
7001,1000065,1000240,mother
7001,1000062,1000241,father
7001,1000067,1000241,mother
7001,1000064,1000242,father
7001,1000069,1000242,mother
7001,1000066,1000243,father
7001,1000071,1000243,mother
7001,1000068,1000244,father
7001,1000073,1000244,mother
7001,1000070,1000245,father
7001,1000075,1000245,mother
7001,1000072,1000246,father
7001,1000077,1000246,mother
7001,1000074,1000247,father
7001,1000079,1000247,mother
7001,1000076,1000248,father
7001,1000081,1000248,mother
7001,1000078,1000249,father
7001,1000083,1000249,mother
7001,1000080,1000250,father
7001,1000085,1000250,mother
7001,1000082,1000251,father
7001,1000087,1000251,mother
7001,1000084,1000252,father
7001,1000089,1000252,mother
7001,1000086,1000253,father
7001,1000091,1000253,mother
7001,1000088,1000254,father
7001,1000093,1000254,mother
7001,1000090,1000255,father
7001,1000095,1000255,mother
7001,1000092,1000256,father
7001,1000097,1000256,mother
7001,1000094,1000257,father
7001,1000099,1000257,mother
7001,1000096,1000258,father
7001,1000101,1000258,mother
7001,1000098,1000259,father
7001,1000103,1000259,mother
7001,1000100,1000260,father
7001,1000105,1000260,mother
7001,1000102,1000261,father
7001,1000107,1000261,mother
7001,1000104,1000262,father
7001,1000109,1000262,mother
7001,1000106,1000263,father
7001,1000111,1000263,mother
7001,1000108,1000264,father
7001,1000113,1000264,mother
7001,1000110,1000265,father
7001,1000115,1000265,mother
7001,1000112,1000266,father
7001,1000117,1000266,mother
7001,1000114,1000267,father
7001,1000119,1000267,mother
7001,1000116,1000268,father
7001,1000121,1000268,mother
7001,1000151,1000269,father
7001,1000152,1000269,mother
7001,1000153,1000270,father
7001,1000154,1000270,mother
7001,1000155,1000271,father
7001,1000156,1000271,mother
7001,1000157,1000272,father
7001,1000158,1000272,mother
7001,1000159,1000273,father
7001,1000160,1000273,mother
7001,1000161,1000274,father
7001,1000162,1000274,mother
7001,1000163,1000275,father
7001,1000164,1000275,mother
7001,1000165,1000276,father
7001,1000166,1000276,mother
7001,1000167,1000277,father
7001,1000168,1000277,mother
7001,1000169,1000278,father
7001,1000170,1000278,mother
7001,1000171,1000279,father
7001,1000172,1000279,mother
7001,1000173,1000280,father
7001,1000174,1000280,mother
7001,1000175,1000281,father
7001,1000176,1000281,mother
7001,1000177,1000282,father
7001,1000178,1000282,mother
7001,1000179,1000283,father
7001,1000180,1000283,mother
7001,1000181,1000284,father
7001,1000182,1000284,mother
7001,1000183,1000285,father
7001,1000184,1000285,mother
7001,1000185,1000286,father
7001,1000186,1000286,mother
7001,1000187,1000287,father
7001,1000188,1000287,mother
7001,1000189,1000288,father
7001,1000190,1000288,mother
7001,1000191,1000289,father
7001,1000192,1000289,mother
7001,1000193,1000290,father
7001,1000194,1000290,mother
7001,1000195,1000291,father
7001,1000196,1000291,mother
7001,1000197,1000292,father
7001,1000198,1000292,mother
7001,1000199,1000293,father
7001,1000200,1000293,mother
7001,1000201,1000294,father
7001,1000202,1000294,mother
7001,1000203,1000295,father
7001,1000204,1000295,mother
7001,1000205,1000296,father
7001,1000206,1000296,mother
7001,1000207,1000297,father
7001,1000208,1000297,mother
7001,1000209,1000298,father
7001,1000210,1000298,mother
7001,1000211,1000299,father
7001,1000212,1000299,mother
7001,1000213,1000300,father
7001,1000214,1000300,mother
7001,1000215,1000301,father
7001,1000216,1000301,mother
7001,1000217,1000302,father
7001,1000218,1000302,mother
7001,1000219,1000303,father
7001,1000220,1000303,mother
7001,1000221,1000304,father
7001,1000222,1000304,mother
7001,1000223,1000305,father
7001,1000224,1000305,mother
7001,1000225,1000306,father
7001,1000226,1000306,mother
7001,1000227,1000307,father
7001,1000228,1000307,mother
7001,1000229,1000308,father
7001,1000230,1000308,mother
7001,1000231,1000309,father
7001,1000232,1000309,mother
7001,1000233,1000310,father
7001,1000234,1000310,mother
7001,1000235,1000311,father
7001,1000236,1000311,mother
7001,1000237,1000312,father
7001,1000238,1000312,mother
7001,1000239,1000313,father
7001,1000240,1000313,mother
7001,1000241,1000314,father
7001,1000242,1000314,mother
7001,1000243,1000315,father
7001,1000244,1000315,mother
7001,1000245,1000316,father
7001,1000246,1000316,mother
7001,1000247,1000317,father
7001,1000248,1000317,mother
7001,1000249,1000318,father
7001,1000250,1000318,mother
7001,1000251,1000319,father
7001,1000252,1000319,mother
7001,1000253,1000320,father
7001,1000254,1000320,mother
7001,1000255,1000321,father
7001,1000256,1000321,mother
7001,1000257,1000322,father
7001,1000258,1000322,mother
7001,1000259,1000323,father
7001,1000260,1000323,mother
7001,1000261,1000324,father
7001,1000262,1000324,mother
7001,1000263,1000325,father
7001,1000264,1000325,mother
7001,1000265,1000326,father
7001,1000266,1000326,mother
7001,1000267,1000327,father
7001,1000268,1000327,mother
7001,1000151,1000328,father
7001,1000152,1000328,mother
7001,1000153,1000329,father
7001,1000154,1000329,mother
7001,1000155,1000330,father
7001,1000156,1000330,mother
7001,1000157,1000331,father
7001,1000158,1000331,mother
7001,1000159,1000332,father
7001,1000160,1000332,mother
7001,1000161,1000333,father
7001,1000162,1000333,mother
7001,1000163,1000334,father
7001,1000164,1000334,mother
7001,1000165,1000335,father
7001,1000166,1000335,mother
7001,1000167,1000336,father
7001,1000168,1000336,mother
7001,1000169,1000337,father
7001,1000170,1000337,mother
7001,1000171,1000338,father
7001,1000172,1000338,mother
7001,1000173,1000339,father
7001,1000174,1000339,mother
7001,1000175,1000340,father
7001,1000176,1000340,mother
7001,1000177,1000341,father
7001,1000178,1000341,mother
7001,1000179,1000342,father
7001,1000180,1000342,mother
7001,1000181,1000343,father
7001,1000182,1000343,mother
7001,1000183,1000344,father
7001,1000184,1000344,mother
7001,1000185,1000345,father
7001,1000186,1000345,mother
7001,1000187,1000346,father
7001,1000188,1000346,mother
7001,1000189,1000347,father
7001,1000190,1000347,mother
7001,1000191,1000348,father
7001,1000192,1000348,mother
7001,1000193,1000349,father
7001,1000194,1000349,mother
7001,1000195,1000350,father
7001,1000196,1000350,mother
7001,1000197,1000351,father
7001,1000198,1000351,mother
7001,1000199,1000352,father
7001,1000200,1000352,mother
7001,1000201,1000353,father
7001,1000202,1000353,mother
7001,1000203,1000354,father
7001,1000204,1000354,mother
7001,1000205,1000355,father
7001,1000206,1000355,mother
7001,1000207,1000356,father
7001,1000208,1000356,mother
7001,1000209,1000357,father
7001,1000210,1000357,mother
7001,1000211,1000358,father
7001,1000212,1000358,mother
7001,1000213,1000359,father
7001,1000214,1000359,mother
7001,1000215,1000360,father
7001,1000216,1000360,mother
7001,1000217,1000361,father
7001,1000218,1000361,mother
7001,1000219,1000362,father
7001,1000220,1000362,mother
7001,1000221,1000363,father
7001,1000222,1000363,mother
7001,1000223,1000364,father
7001,1000224,1000364,mother
7001,1000225,1000365,father
7001,1000226,1000365,mother
7001,1000227,1000366,father
7001,1000228,1000366,mother
7001,1000229,1000367,father
7001,1000230,1000367,mother
7001,1000231,1000368,father
7001,1000232,1000368,mother
7001,1000233,1000369,father
7001,1000234,1000369,mother
7001,1000235,1000370,father
7001,1000236,1000370,mother
7001,1000237,1000371,father
7001,1000238,1000371,mother
7001,1000239,1000372,father
7001,1000240,1000372,mother
7001,1000241,1000373,father
7001,1000242,1000373,mother
7001,1000243,1000374,father
7001,1000244,1000374,mother
7001,1000245,1000375,father
7001,1000246,1000375,mother
7001,1000247,1000376,father
7001,1000248,1000376,mother
7001,1000249,1000377,father
7001,1000250,1000377,mother
7001,1000251,1000378,father
7001,1000252,1000378,mother
7001,1000253,1000379,father
7001,1000254,1000379,mother
7001,1000255,1000380,father
7001,1000256,1000380,mother
7001,1000257,1000381,father
7001,1000258,1000381,mother
7001,1000259,1000382,father
7001,1000260,1000382,mother
7001,1000261,1000383,father
7001,1000262,1000383,mother
7001,1000263,1000384,father
7001,1000264,1000384,mother
7001,1000265,1000385,father
7001,1000266,1000385,mother
7001,1000267,1000386,father
7001,1000268,1000386,mother
7001,1000151,1000387,father
7001,1000152,1000387,mother
7001,1000153,1000388,father
7001,1000154,1000388,mother
7001,1000155,1000389,father
7001,1000156,1000389,mother
7001,1000157,1000390,father
7001,1000158,1000390,mother
7001,1000159,1000391,father
7001,1000160,1000391,mother
7001,1000161,1000392,father
7001,1000162,1000392,mother
7001,1000163,1000393,father
7001,1000164,1000393,mother
7001,1000165,1000394,father
7001,1000166,1000394,mother
7001,1000167,1000395,father
7001,1000168,1000395,mother
7001,1000169,1000396,father
7001,1000170,1000396,mother
7001,1000171,1000397,father
7001,1000172,1000397,mother
7001,1000173,1000398,father
7001,1000174,1000398,mother
7001,1000175,1000399,father
7001,1000176,1000399,mother
7001,1000177,1000400,father
7001,1000178,1000400,mother
7001,1000179,1000401,father
7001,1000180,1000401,mother
7001,1000181,1000402,father
7001,1000182,1000402,mother
7001,1000183,1000403,father
7001,1000184,1000403,mother
7001,1000185,1000404,father
7001,1000186,1000404,mother
7001,1000187,1000405,father
7001,1000188,1000405,mother
7001,1000189,1000406,father
7001,1000190,1000406,mother
7001,1000191,1000407,father
7001,1000192,1000407,mother
7001,1000193,1000408,father
7001,1000194,1000408,mother
7001,1000195,1000409,father
7001,1000196,1000409,mother
7001,1000197,1000410,father
7001,1000198,1000410,mother
7001,1000199,1000411,father
7001,1000200,1000411,mother
7001,1000201,1000412,father
7001,1000202,1000412,mother
7001,1000203,1000413,father
7001,1000204,1000413,mother
7001,1000205,1000414,father
7001,1000206,1000414,mother
7001,1000207,1000415,father
7001,1000208,1000415,mother
7001,1000269,1000416,father
7001,1000270,1000416,mother
7001,1000271,1000417,father
7001,1000272,1000417,mother
7001,1000273,1000418,father
7001,1000274,1000418,mother
7001,1000275,1000419,father
7001,1000276,1000419,mother
7001,1000277,1000420,father
7001,1000278,1000420,mother
7001,1000279,1000421,father
7001,1000280,1000421,mother
7001,1000281,1000422,father
7001,1000282,1000422,mother
7001,1000283,1000423,father
7001,1000284,1000423,mother
7001,1000285,1000424,father
7001,1000286,1000424,mother
7001,1000287,1000425,father
7001,1000288,1000425,mother
7001,1000289,1000426,father
7001,1000290,1000426,mother
7001,1000291,1000427,father
7001,1000292,1000427,mother
7001,1000293,1000428,father
7001,1000294,1000428,mother
7001,1000295,1000429,father
7001,1000296,1000429,mother
7001,1000297,1000430,father
7001,1000298,1000430,mother
7001,1000299,1000431,father
7001,1000300,1000431,mother
7001,1000301,1000432,father
7001,1000302,1000432,mother
7001,1000303,1000433,father
7001,1000304,1000433,mother
7001,1000305,1000434,father
7001,1000306,1000434,mother
7001,1000307,1000435,father
7001,1000308,1000435,mother
7001,1000309,1000436,father
7001,1000310,1000436,mother
7001,1000311,1000437,father
7001,1000312,1000437,mother
7001,1000313,1000438,father
7001,1000314,1000438,mother
7001,1000315,1000439,father
7001,1000316,1000439,mother
7001,1000317,1000440,father
7001,1000318,1000440,mother
7001,1000319,1000441,father
7001,1000320,1000441,mother
7001,1000321,1000442,father
7001,1000322,1000442,mother
7001,1000323,1000443,father
7001,1000324,1000443,mother
7001,1000325,1000444,father
7001,1000326,1000444,mother
7001,1000327,1000445,father
7001,1000328,1000445,mother
7001,1000329,1000446,father
7001,1000330,1000446,mother
7001,1000331,1000447,father
7001,1000332,1000447,mother
7001,1000333,1000448,father
7001,1000334,1000448,mother
7001,1000335,1000449,father
7001,1000336,1000449,mother
7001,1000337,1000450,father
7001,1000338,1000450,mother
7001,1000339,1000451,father
7001,1000340,1000451,mother
7001,1000341,1000452,father
7001,1000342,1000452,mother
7001,1000343,1000453,father
7001,1000344,1000453,mother
7001,1000345,1000454,father
7001,1000346,1000454,mother
7001,1000347,1000455,father
7001,1000348,1000455,mother
7001,1000349,1000456,father
7001,1000350,1000456,mother
7001,1000351,1000457,father
7001,1000352,1000457,mother
7001,1000353,1000458,father
7001,1000354,1000458,mother
7001,1000355,1000459,father
7001,1000356,1000459,mother
7001,1000357,1000460,father
7001,1000358,1000460,mother
7001,1000359,1000461,father
7001,1000360,1000461,mother
7001,1000361,1000462,father
7001,1000362,1000462,mother
7001,1000363,1000463,father
7001,1000364,1000463,mother
7001,1000365,1000464,father
7001,1000366,1000464,mother
7001,1000367,1000465,father
7001,1000368,1000465,mother
7001,1000369,1000466,father
7001,1000370,1000466,mother
7001,1000371,1000467,father
7001,1000372,1000467,mother
7001,1000373,1000468,father
7001,1000374,1000468,mother
7001,1000375,1000469,father
7001,1000376,1000469,mother
7001,1000377,1000470,father
7001,1000378,1000470,mother
7001,1000379,1000471,father
7001,1000380,1000471,mother
7001,1000381,1000472,father
7001,1000382,1000472,mother
7001,1000383,1000473,father
7001,1000384,1000473,mother
7001,1000385,1000474,father
7001,1000386,1000474,mother
7001,1000387,1000475,father
7001,1000388,1000475,mother
7001,1000389,1000476,father
7001,1000390,1000476,mother
7001,1000391,1000477,father
7001,1000392,1000477,mother
7001,1000393,1000478,father
7001,1000394,1000478,mother
7001,1000395,1000479,father
7001,1000396,1000479,mother
7001,1000397,1000480,father
7001,1000398,1000480,mother
7001,1000399,1000481,father
7001,1000400,1000481,mother
7001,1000401,1000482,father
7001,1000402,1000482,mother
7001,1000403,1000483,father
7001,1000404,1000483,mother
7001,1000405,1000484,father
7001,1000406,1000484,mother
7001,1000407,1000485,father
7001,1000408,1000485,mother
7001,1000409,1000486,father
7001,1000410,1000486,mother
7001,1000411,1000487,father
7001,1000412,1000487,mother
7001,1000413,1000488,father
7001,1000414,1000488,mother
7001,1000415,1000489,father
7001,1000270,1000489,mother
7001,1000269,1000490,father
7001,1000272,1000490,mother
7001,1000271,1000491,father
7001,1000274,1000491,mother
7001,1000273,1000492,father
7001,1000276,1000492,mother
7001,1000275,1000493,father
7001,1000278,1000493,mother
7001,1000277,1000494,father
7001,1000280,1000494,mother
7001,1000279,1000495,father
7001,1000282,1000495,mother
7001,1000281,1000496,father
7001,1000284,1000496,mother
7001,1000283,1000497,father
7001,1000286,1000497,mother
7001,1000285,1000498,father
7001,1000288,1000498,mother
7001,1000287,1000499,father
7001,1000290,1000499,mother
7001,1000289,1000500,father
7001,1000292,1000500,mother
7001,1000291,1000501,father
7001,1000294,1000501,mother
7001,1000293,1000502,father
7001,1000296,1000502,mother
7001,1000295,1000503,father
7001,1000298,1000503,mother
7001,1000297,1000504,father
7001,1000300,1000504,mother
7001,1000299,1000505,father
7001,1000302,1000505,mother
7001,1000301,1000506,father
7001,1000304,1000506,mother
7001,1000303,1000507,father
7001,1000306,1000507,mother
7001,1000305,1000508,father
7001,1000308,1000508,mother
7001,1000307,1000509,father
7001,1000310,1000509,mother
7001,1000309,1000510,father
7001,1000312,1000510,mother
7001,1000311,1000511,father
7001,1000314,1000511,mother
7001,1000313,1000512,father
7001,1000316,1000512,mother
7001,1000315,1000513,father
7001,1000318,1000513,mother
7001,1000317,1000514,father
7001,1000320,1000514,mother
7001,1000319,1000515,father
7001,1000322,1000515,mother
7001,1000321,1000516,father
7001,1000324,1000516,mother
7001,1000323,1000517,father
7001,1000326,1000517,mother
7001,1000325,1000518,father
7001,1000328,1000518,mother
7001,1000327,1000519,father
