member_id,tree_id,name,gender,birth_date,death_date,generation_no,generation_name,biography,is_alive
1000097,7001,刘孝雅,female,1367-01-01,1433-12-31,3,孝,Rule-generated Stage7 member for 汉朝刘氏.,false
1000098,7001,刘伟,male,1372-01-01,1395-12-31,3,孝,Rule-generated Stage7 member for 汉朝刘氏.,false
1000099,7001,刘慧清,female,1370-01-01,1426-12-31,3,孝,Rule-generated Stage7 member for 汉朝刘氏.,false
1000100,7001,刘伟承,male,1367-01-01,1420-12-31,3,孝,Rule-generated Stage7 member for 汉朝刘氏.,false
1000101,7001,刘孝玉,female,1373-01-01,1424-12-31,3,孝,Rule-generated Stage7 member for 汉朝刘氏.,false
1000102,7001,刘华,male,1369-01-01,1392-12-31,3,孝,Rule-generated Stage7 member for 汉朝刘氏.,false
1000103,7001,刘孝芳,female,1367-01-01,1453-12-31,3,孝,Rule-generated Stage7 member for 汉朝刘氏.,false
1000104,7001,刘孝宗,male,1368-01-01,1416-12-31,3,孝,Rule-generated Stage7 member for 汉朝刘氏.,false
1000105,7001,刘明,female,1367-01-01,1427-12-31,3,孝,Rule-generated Stage7 member for 汉朝刘氏.,false
1000106,7001,刘孝景,male,1368-01-01,1445-12-31,3,孝,Rule-generated Stage7 member for 汉朝刘氏.,false
1000107,7001,刘孝玉,female,1371-01-01,1412-12-31,3,孝,Rule-generated Stage7 member for 汉朝刘氏.,false
1000108,7001,刘宗景,male,1367-01-01,1443-12-31,3,孝,Rule-generated Stage7 member for 汉朝刘氏.,false
1000109,7001,刘慧兰,female,1373-01-01,1393-12-31,3,孝,Rule-generated Stage7 member for 汉朝刘氏.,false
1000110,7001,刘孝明,male,1367-01-01,1432-12-31,3,孝,Rule-generated Stage7 member for 汉朝刘氏.,false
1000111,7001,刘孝华,female,1367-01-01,1428-12-31,3,孝,Rule-generated Stage7 member for 汉朝刘氏.,false
1000112,7001,刘伟文,male,1367-01-01,1406-12-31,3,孝,Rule-generated Stage7 member for 汉朝刘氏.,false
1000113,7001,刘敏清,female,1372-01-01,1457-12-31,3,孝,Rule-generated Stage7 member for 汉朝刘氏.,false
1000114,7001,刘孝德,male,1368-01-01,1454-12-31,3,孝,Rule-generated Stage7 member for 汉朝刘氏.,false
1000115,7001,刘华丽,female,1371-01-01,1435-12-31,3,孝,Rule-generated Stage7 member for 汉朝刘氏.,false
1000116,7001,刘孝世,male,1368-01-01,1420-12-31,3,孝,Rule-generated Stage7 member for 汉朝刘氏.,false
1000117,7001,刘孝慧,female,1373-01-01,1446-12-31,3,孝,Rule-generated Stage7 member for 汉朝刘氏.,false
1000118,7001,刘华,male,1367-01-01,1431-12-31,3,孝,Rule-generated Stage7 member for 汉朝刘氏.,false
1000119,7001,刘孝华,female,1368-01-01,1433-12-31,3,孝,Rule-generated Stage7 member for 汉朝刘氏.,false
1000120,7001,刘孝伟,male,1369-01-01,1460-12-31,3,孝,Rule-generated Stage7 member for 汉朝刘氏.,false
1000121,7001,刘孝敏,female,1369-01-01,1419-12-31,3,孝,Rule-generated Stage7 member for 汉朝刘氏.,false
1000122,7001,刘孝强,male,1373-01-01,1455-12-31,3,孝,Rule-generated Stage7 member for 汉朝刘氏.,false
1000123,7001,刘孝雅,female,1370-01-01,1401-12-31,3,孝,Rule-generated Stage7 member for 汉朝刘氏.,false
1000124,7001,刘孝安,male,1373-01-01,1404-12-31,3,孝,Rule-generated Stage7 member for 汉朝刘氏.,false
1000125,7001,刘丽,female,1369-01-01,1440-12-31,3,孝,Rule-generated Stage7 member for 汉朝刘氏.,false
1000126,7001,刘承宗,male,1370-01-01,1425-12-31,3,孝,Rule-generated Stage7 member for 汉朝刘氏.,false
1000127,7001,刘丽,female,1370-01-01,1454-12-31,3,孝,Rule-generated Stage7 member for 汉朝刘氏.,false
1000128,7001,刘文国,male,1371-01-01,1406-12-31,3,孝,Rule-generated Stage7 member for 汉朝刘氏.,false
1000129,7001,刘华丽,female,1372-01-01,1463-12-31,3,孝,Rule-generated Stage7 member for 汉朝刘氏.,false
1000130,7001,刘安世,male,1371-01-01,1453-12-31,3,孝,Rule-generated Stage7 member for 汉朝刘氏.,false
1000131,7001,刘安梅,female,1367-01-01,1403-12-31,3,孝,Rule-generated Stage7 member for 汉朝刘氏.,false
1000132,7001,刘文国,male,1368-01-01,1441-12-31,3,孝,Rule-generated Stage7 member for 汉朝刘氏.,false
1000133,7001,刘孝宁,female,1367-01-01,1438-12-31,3,孝,Rule-generated Stage7 member for 汉朝刘氏.,false
1000134,7001,刘敏,male,1369-01-01,1460-12-31,3,孝,Rule-generated Stage7 member for 汉朝刘氏.,false
1000135,7001,刘玉宁,female,1367-01-01,1397-12-31,3,孝,Rule-generated Stage7 member for 汉朝刘氏.,false
1000136,7001,刘承伟,male,1367-01-01,1453-12-31,3,孝,Rule-generated Stage7 member for 汉朝刘氏.,false
1000137,7001,刘雅雅,female,1371-01-01,1435-12-31,3,孝,Rule-generated Stage7 member for 汉朝刘氏.,false
1000138,7001,刘强成,male,1371-01-01,1425-12-31,3,孝,Rule-generated Stage7 member for 汉朝刘氏.,false
1000139,7001,刘雅敏,female,1373-01-01,1446-12-31,3,孝,Rule-generated Stage7 member for 汉朝刘氏.,false
1000140,7001,刘孝德,male,1372-01-01,1395-12-31,3,孝,Rule-generated Stage7 member for 汉朝刘氏.,false
1000141,7001,刘孝安,female,1371-01-01,1414-12-31,3,孝,Rule-generated Stage7 member for 汉朝刘氏.,false
1000142,7001,刘孝德,male,1372-01-01,1454-12-31,3,孝,Rule-generated Stage7 member for 汉朝刘氏.,false
1000143,7001,刘丽丽,female,1373-01-01,1459-12-31,3,孝,Rule-generated Stage7 member for 汉朝刘氏.,false
1000144,7001,刘景世,male,1373-01-01,1433-12-31,3,孝,Rule-generated Stage7 member for 汉朝刘氏.,false
1000145,7001,刘华,female,1369-01-01,1443-12-31,3,孝,Rule-generated Stage7 member for 汉朝刘氏.,false
1000146,7001,刘孝德,male,1370-01-01,1407-12-31,3,孝,Rule-generated Stage7 member for 汉朝刘氏.,false
1000147,7001,刘华兰,female,1372-01-01,1440-12-31,3,孝,Rule-generated Stage7 member for 汉朝刘氏.,false
1000148,7001,刘孝安,male,1368-01-01,1410-12-31,3,孝,Rule-generated Stage7 member for 汉朝刘氏.,false
1000149,7001,刘孝梅,female,1372-01-01,1425-12-31,3,孝,Rule-generated Stage7 member for 汉朝刘氏.,false
1000150,7001,刘孝世,male,1372-01-01,1456-12-31,3,孝,Rule-generated Stage7 member for 汉朝刘氏.,false
1000151,7001,刘礼宗,male,1392-01-01,1487-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000152,7001,刘礼玉,female,1389-01-01,1453-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000153,7001,刘景安,male,1395-01-01,1481-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000154,7001,刘安清,female,1390-01-01,1468-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000155,7001,刘明,male,1392-01-01,1468-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000156,7001,刘礼雅,female,1390-01-01,1494-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000157,7001,刘礼宗,male,1392-01-01,1475-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000158,7001,刘伟,female,1393-01-01,1486-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000159,7001,刘承承,male,1391-01-01,1481-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000160,7001,刘礼慧,female,1392-01-01,1447-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000161,7001,刘礼景,male,1394-01-01,1471-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000162,7001,刘礼雅,female,1392-01-01,1445-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000163,7001,刘礼世,male,1394-01-01,1451-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000164,7001,刘敏,female,1391-01-01,1448-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000165,7001,刘礼世,male,1395-01-01,1450-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000166,7001,刘礼清,female,1394-01-01,1445-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000167,7001,刘礼世,male,1390-01-01,1470-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000168,7001,刘丽,female,1390-01-01,1468-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000169,7001,刘礼文,male,1394-01-01,1463-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000170,7001,刘梅清,female,1392-01-01,1467-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000171,7001,刘礼世,male,1393-01-01,1474-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000172,7001,刘华,female,1394-01-01,1466-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000173,7001,刘景强,male,1389-01-01,1482-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000174,7001,刘丽,female,1394-01-01,1452-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000175,7001,刘承明,male,1393-01-01,1419-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000176,7001,刘华清,female,1395-01-01,1441-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000177,7001,刘承明,male,1390-01-01,1485-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000178,7001,刘华玉,female,1395-01-01,1458-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000179,7001,刘德景,male,1393-01-01,1439-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000180,7001,刘礼梅,female,1392-01-01,1477-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000181,7001,刘礼宗,male,1393-01-01,1459-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000182,7001,刘兰丽,female,1389-01-01,1447-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000183,7001,刘宗安,male,1392-01-01,1458-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000184,7001,刘清敏,female,1391-01-01,1472-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000185,7001,刘礼文,male,1393-01-01,1419-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000186,7001,刘礼梅,female,1390-01-01,1464-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000187,7001,刘礼宗,male,1391-01-01,1481-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000188,7001,刘芳梅,female,1393-01-01,1437-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000189,7001,刘成明,male,1394-01-01,1469-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000190,7001,刘礼梅,female,1391-01-01,1446-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000191,7001,刘礼成,male,1394-01-01,1462-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000192,7001,刘礼兰,female,1390-01-01,1485-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000193,7001,刘丽,male,1392-01-01,1467-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000194,7001,刘礼华,female,1392-01-01,1486-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000195,7001,刘礼景,male,1392-01-01,1471-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000196,7001,刘敏清,female,1391-01-01,1463-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000197,7001,刘礼国,male,1394-01-01,1460-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000198,7001,刘礼梅,female,1393-01-01,1482-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000199,7001,刘礼成,male,1390-01-01,1468-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000200,7001,刘敏,female,1390-01-01,1469-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000201,7001,刘德成,male,1395-01-01,1439-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000202,7001,刘礼雅,female,1394-01-01,1450-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000203,7001,刘礼承,male,1393-01-01,1451-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000204,7001,刘礼兰,female,1395-01-01,1450-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000205,7001,刘景明,male,1392-01-01,1469-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000206,7001,刘明,female,1395-01-01,1440-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000207,7001,刘礼承,male,1390-01-01,1455-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000208,7001,刘礼雅,female,1390-01-01,1455-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000209,7001,刘成成,male,1389-01-01,1438-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000210,7001,刘伟,female,1394-01-01,1435-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000211,7001,刘礼文,male,1394-01-01,1494-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000212,7001,刘清兰,female,1391-01-01,1476-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000213,7001,刘景世,male,1389-01-01,1465-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000214,7001,刘礼芳,female,1390-01-01,1467-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000215,7001,刘礼承,male,1390-01-01,1448-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000216,7001,刘梅玉,female,1389-01-01,1479-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000217,7001,刘强,male,1393-01-01,1425-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000218,7001,刘安雅,female,1391-01-01,1441-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000219,7001,刘礼强,male,1391-01-01,1452-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000220,7001,刘安梅,female,1395-01-01,1462-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000221,7001,刘国德,male,1389-01-01,1455-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000222,7001,刘礼宁,female,1394-01-01,1472-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000223,7001,刘伟,male,1395-01-01,1484-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000224,7001,刘华,female,1391-01-01,1475-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000225,7001,刘礼安,male,1392-01-01,1474-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000226,7001,刘礼清,female,1390-01-01,1433-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000227,7001,刘伟,male,1393-01-01,1476-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000228,7001,刘宁玉,female,1393-01-01,1455-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000229,7001,刘礼成,male,1390-01-01,1465-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000230,7001,刘丽,female,1392-01-01,1418-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000231,7001,刘文宗,male,1390-01-01,1458-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
1000232,7001,刘丽,female,1392-01-01,1478-12-31,4,礼,Rule-generated Stage7 member for 汉朝刘氏.,false
