member_id,tree_id,name,gender,birth_date,death_date,generation_no,generation_name,biography,is_alive
1035020,7005,孔丽,female,1166-01-01,1227-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035021,7005,孔仁德,male,1170-01-01,1242-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035022,7005,孔芳玉,female,1167-01-01,1207-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035023,7005,孔仁文,male,1166-01-01,1244-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035024,7005,孔仁玉,female,1166-01-01,1218-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035025,7005,孔仁伟,male,1168-01-01,1219-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035026,7005,孔丽,female,1169-01-01,1237-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035027,7005,孔仁成,male,1168-01-01,1209-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035028,7005,孔仁清,female,1166-01-01,1273-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035029,7005,孔仁承,male,1166-01-01,1229-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035030,7005,孔宁华,female,1168-01-01,1208-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035031,7005,孔文世,male,1170-01-01,1263-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035032,7005,孔仁敏,female,1169-01-01,1235-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035033,7005,孔明,male,1168-01-01,1240-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035034,7005,孔仁宁,female,1165-01-01,1237-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035035,7005,孔仁景,male,1164-01-01,1220-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035036,7005,孔仁丽,female,1166-01-01,1191-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035037,7005,孔仁强,male,1169-01-01,1221-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035038,7005,孔仁清,female,1164-01-01,1205-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035039,7005,孔仁伟,male,1170-01-01,1205-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035040,7005,孔清玉,female,1167-01-01,1230-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035041,7005,孔仁宗,male,1166-01-01,1246-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035042,7005,孔仁芳,female,1168-01-01,1217-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035043,7005,孔仁宗,male,1166-01-01,1225-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035044,7005,孔仁丽,female,1169-01-01,1255-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035045,7005,孔仁伟,male,1165-01-01,1233-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035046,7005,孔安梅,female,1168-01-01,1198-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035047,7005,孔仁德,male,1164-01-01,1224-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035048,7005,孔仁慧,female,1167-01-01,1249-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035049,7005,孔成明,male,1168-01-01,1225-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035050,7005,孔丽,female,1164-01-01,1238-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035051,7005,孔仁宗,male,1170-01-01,1242-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035052,7005,孔仁芳,female,1164-01-01,1241-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035053,7005,孔仁承,male,1164-01-01,1220-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035054,7005,孔兰丽,female,1169-01-01,1219-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035055,7005,孔国世,male,1170-01-01,1236-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035056,7005,孔宁雅,female,1169-01-01,1234-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035057,7005,孔仁景,male,1170-01-01,1246-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035058,7005,孔明,female,1169-01-01,1223-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035059,7005,孔仁宗,male,1165-01-01,1220-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035060,7005,孔清安,female,1169-01-01,1235-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035061,7005,孔仁伟,male,1168-01-01,1196-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035062,7005,孔仁华,female,1167-01-01,1234-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035063,7005,孔德成,male,1169-01-01,1239-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035064,7005,孔仁宁,female,1164-01-01,1218-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035065,7005,孔仁承,male,1167-01-01,1234-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035066,7005,孔仁雅,female,1167-01-01,1258-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035067,7005,孔仁强,male,1165-01-01,1243-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035068,7005,孔芳芳,female,1164-01-01,1250-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035069,7005,孔仁文,male,1169-01-01,1270-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035070,7005,孔仁玉,female,1164-01-01,1255-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035071,7005,孔明,male,1168-01-01,1217-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035072,7005,孔仁玉,female,1166-01-01,1248-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035073,7005,孔明,male,1165-01-01,1247-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035074,7005,孔仁芳,female,1168-01-01,1241-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035075,7005,孔仁国,male,1168-01-01,1246-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035076,7005,孔丽,female,1167-01-01,1233-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035077,7005,孔仁宗,male,1167-01-01,1224-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035078,7005,孔伟,female,1165-01-01,1254-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035079,7005,孔仁明,male,1165-01-01,1236-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035080,7005,孔清雅,female,1169-01-01,1251-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035081,7005,孔仁宗,male,1167-01-01,1228-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035082,7005,孔安慧,female,1165-01-01,1227-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035083,7005,孔承国,male,1170-01-01,1231-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035084,7005,孔仁芳,female,1166-01-01,1222-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035085,7005,孔仁成,male,1164-01-01,1230-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035086,7005,孔兰敏,female,1165-01-01,1229-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035087,7005,孔仁世,male,1165-01-01,1242-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035088,7005,孔仁兰,female,1167-01-01,1259-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035089,7005,孔仁明,male,1169-01-01,1266-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035090,7005,孔伟,female,1166-01-01,1233-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035091,7005,孔伟,male,1167-01-01,1224-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035092,7005,孔仁清,female,1167-01-01,1207-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035093,7005,孔宗强,male,1166-01-01,1233-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035094,7005,孔伟,female,1166-01-01,1207-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035095,7005,孔仁德,male,1167-01-01,1249-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035096,7005,孔敏,female,1165-01-01,1225-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035097,7005,孔仁成,male,1168-01-01,1235-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035098,7005,孔玉兰,female,1166-01-01,1234-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035099,7005,孔仁世,male,1166-01-01,1196-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035100,7005,孔仁兰,female,1168-01-01,1215-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035101,7005,孔仁宗,male,1167-01-01,1237-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035102,7005,孔仁华,female,1167-01-01,1267-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035103,7005,孔仁德,male,1165-01-01,1199-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035104,7005,孔华芳,female,1164-01-01,1196-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035105,7005,孔丽,male,1165-01-01,1231-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035106,7005,孔仁安,female,1164-01-01,1208-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035107,7005,孔仁文,male,1167-01-01,1209-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035108,7005,孔仁芳,female,1168-01-01,1220-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035109,7005,孔仁强,male,1170-01-01,1263-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035110,7005,孔仁宁,female,1170-01-01,1222-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035111,7005,孔仁成,male,1164-01-01,1233-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035112,7005,孔华敏,female,1166-01-01,1220-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035113,7005,孔明,male,1167-01-01,1194-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035114,7005,孔慧安,female,1166-01-01,1240-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035115,7005,孔安伟,male,1167-01-01,1241-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035116,7005,孔仁敏,female,1170-01-01,1251-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035117,7005,孔伟,male,1169-01-01,1211-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035118,7005,孔敏梅,female,1170-01-01,1247-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035119,7005,孔仁德,male,1168-01-01,1222-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035120,7005,孔仁芳,female,1167-01-01,1258-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035121,7005,孔仁宗,male,1167-01-01,1242-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035122,7005,孔明,female,1170-01-01,1220-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035123,7005,孔仁文,male,1170-01-01,1197-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035124,7005,孔仁梅,female,1170-01-01,1238-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035125,7005,孔仁文,male,1167-01-01,1214-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035126,7005,孔芳兰,female,1169-01-01,1240-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035127,7005,孔成强,male,1164-01-01,1210-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035128,7005,孔兰敏,female,1166-01-01,1235-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035129,7005,孔仁德,male,1167-01-01,1221-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035130,7005,孔仁芳,female,1164-01-01,1244-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035131,7005,孔安世,male,1164-01-01,1212-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035132,7005,孔仁华,female,1169-01-01,1243-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035133,7005,孔文安,male,1167-01-01,1249-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035134,7005,孔慧芳,female,1164-01-01,1235-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035135,7005,孔仁文,male,1170-01-01,1246-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035136,7005,孔玉兰,female,1169-01-01,1257-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035137,7005,孔丽,male,1169-01-01,1231-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035138,7005,孔仁华,female,1168-01-01,1271-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035139,7005,孔文成,male,1167-01-01,1198-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035140,7005,孔玉玉,female,1169-01-01,1266-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035141,7005,孔仁文,male,1167-01-01,1200-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035142,7005,孔仁雅,female,1169-01-01,1202-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035143,7005,孔仁安,male,1166-01-01,1246-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035144,7005,孔华,female,1166-01-01,1245-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035145,7005,孔明,male,1168-01-01,1237-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035146,7005,孔仁安,female,1168-01-01,1236-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035147,7005,孔仁宗,male,1165-01-01,1218-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035148,7005,孔仁玉,female,1165-01-01,1239-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035149,7005,孔世世,male,1168-01-01,1230-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035150,7005,孔仁芳,female,1169-01-01,1225-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035151,7005,孔仁国,male,1166-01-01,1268-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035152,7005,孔仁梅,female,1164-01-01,1242-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035153,7005,孔仁德,male,1170-01-01,1252-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035154,7005,孔宁安,female,1166-01-01,1235-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035155,7005,孔仁文,male,1165-01-01,1256-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035156,7005,孔华,female,1165-01-01,1240-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035157,7005,孔强,male,1170-01-01,1198-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035158,7005,孔仁安,female,1170-01-01,1217-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035159,7005,孔仁景,male,1169-01-01,1242-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035160,7005,孔慧丽,female,1166-01-01,1246-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035161,7005,孔仁德,male,1167-01-01,1239-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035162,7005,孔仁玉,female,1168-01-01,1209-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035163,7005,孔强承,male,1164-01-01,1250-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035164,7005,孔仁梅,female,1168-01-01,1207-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035165,7005,孔明明,male,1169-01-01,1246-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035166,7005,孔丽华,female,1166-01-01,1244-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035167,7005,孔仁文,male,1169-01-01,1236-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035168,7005,孔仁华,female,1168-01-01,1222-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035169,7005,孔仁文,male,1170-01-01,1205-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035170,7005,孔仁慧,female,1167-01-01,1233-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035171,7005,孔仁文,male,1168-01-01,1268-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035172,7005,孔仁梅,female,1168-01-01,1222-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035173,7005,孔仁德,male,1170-01-01,1225-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035174,7005,孔华,female,1169-01-01,1212-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035175,7005,孔仁宗,male,1164-01-01,1226-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035176,7005,孔仁华,female,1165-01-01,1206-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035177,7005,孔仁国,male,1170-01-01,1268-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035178,7005,孔仁雅,female,1167-01-01,1238-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035179,7005,孔仁宗,male,1164-01-01,1215-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035180,7005,孔仁清,female,1165-01-01,1226-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035181,7005,孔仁世,male,1169-01-01,1210-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035182,7005,孔仁慧,female,1169-01-01,1222-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035183,7005,孔仁承,male,1168-01-01,1210-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035184,7005,孔仁慧,female,1164-01-01,1214-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035185,7005,孔仁伟,male,1166-01-01,1202-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035186,7005,孔仁雅,female,1164-01-01,1223-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035187,7005,孔仁成,male,1166-01-01,1232-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035188,7005,孔仁丽,female,1164-01-01,1237-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035189,7005,孔仁强,male,1168-01-01,1249-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035190,7005,孔仁宁,female,1169-01-01,1259-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035191,7005,孔明,male,1169-01-01,1259-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035192,7005,孔华慧,female,1166-01-01,1211-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035193,7005,孔仁明,male,1164-01-01,1228-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035194,7005,孔明,female,1164-01-01,1235-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035195,7005,孔仁成,male,1169-01-01,1233-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035196,7005,孔仁兰,female,1167-01-01,1208-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035197,7005,孔明,male,1167-01-01,1246-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035198,7005,孔宁宁,female,1165-01-01,1198-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035199,7005,孔华,male,1166-01-01,1242-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035200,7005,孔仁宁,female,1167-01-01,1259-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035201,7005,孔仁世,male,1169-01-01,1237-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035202,7005,孔仁慧,female,1164-01-01,1217-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035203,7005,孔成强,male,1169-01-01,1249-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035204,7005,孔仁安,female,1167-01-01,1209-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035205,7005,孔强强,male,1167-01-01,1198-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035206,7005,孔兰敏,female,1167-01-01,1256-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035207,7005,孔承宗,male,1168-01-01,1228-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035208,7005,孔敏,female,1164-01-01,1254-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035209,7005,孔仁文,male,1170-01-01,1235-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035210,7005,孔兰慧,female,1164-01-01,1237-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035211,7005,孔德强,male,1167-01-01,1212-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035212,7005,孔仁清,female,1164-01-01,1237-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035213,7005,孔安伟,male,1170-01-01,1230-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035214,7005,孔强,female,1167-01-01,1194-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035215,7005,孔明成,male,1164-01-01,1234-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035216,7005,孔仁玉,female,1164-01-01,1230-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035217,7005,孔安国,male,1166-01-01,1240-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035218,7005,孔芳雅,female,1168-01-01,1258-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035219,7005,孔敏,male,1167-01-01,1212-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035220,7005,孔仁芳,female,1167-01-01,1229-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035221,7005,孔强,male,1170-01-01,1252-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035222,7005,孔仁芳,female,1166-01-01,1243-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035223,7005,孔仁伟,male,1165-01-01,1247-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035224,7005,孔清芳,female,1168-01-01,1212-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035225,7005,孔伟承,male,1169-01-01,1253-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035226,7005,孔仁雅,female,1170-01-01,1240-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035227,7005,孔仁国,male,1167-01-01,1225-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035228,7005,孔明,female,1165-01-01,1225-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035229,7005,孔国成,male,1167-01-01,1215-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035230,7005,孔仁丽,female,1170-01-01,1252-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035231,7005,孔仁伟,male,1168-01-01,1223-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035232,7005,孔仁慧,female,1167-01-01,1241-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035233,7005,孔仁世,male,1165-01-01,1216-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035234,7005,孔仁敏,female,1169-01-01,1192-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035235,7005,孔承景,male,1167-01-01,1271-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035236,7005,孔玉玉,female,1170-01-01,1224-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035237,7005,孔仁世,male,1166-01-01,1218-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035238,7005,孔玉兰,female,1169-01-01,1238-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035239,7005,孔国承,male,1164-01-01,1220-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035240,7005,孔华丽,female,1166-01-01,1218-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035241,7005,孔仁世,male,1166-01-01,1197-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035242,7005,孔梅清,female,1166-01-01,1242-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035243,7005,孔安强,male,1166-01-01,1225-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035244,7005,孔仁慧,female,1170-01-01,1235-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035245,7005,孔文明,male,1168-01-01,1232-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035246,7005,孔芳梅,female,1165-01-01,1219-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035247,7005,孔仁景,male,1168-01-01,1239-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035248,7005,孔仁玉,female,1164-01-01,1202-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
1035249,7005,孔仁伟,male,1170-01-01,1242-12-31,2,仁,Rule-generated Stage7 member for 孔氏.,False
