member_id,tree_id,name,gender,birth_date,death_date,generation_no,generation_name,biography,is_alive
1092594,7008,张安梅,female,1462-01-01,1510-12-31,4,礼,Rule-generated Stage7 member for 合成张氏.,False
1092596,7008,张礼清,female,1467-01-01,1511-12-31,4,礼,Rule-generated Stage7 member for 合成张氏.,False
1092597,7008,张礼世,male,1463-01-01,1539-12-31,4,礼,Rule-generated Stage7 member for 合成张氏.,False
1092599,7008,张世伟,male,1461-01-01,1520-12-31,4,礼,Rule-generated Stage7 member for 合成张氏.,False
1092601,7008,张礼伟,male,1462-01-01,1507-12-31,4,礼,Rule-generated Stage7 member for 合成张氏.,False
1092602,7008,张礼华,female,1465-01-01,1524-12-31,4,礼,Rule-generated Stage7 member for 合成张氏.,False
1092603,7008,张丽,male,1467-01-01,1533-12-31,4,礼,Rule-generated Stage7 member for 合成张氏.,False
1092606,7008,张强,female,1464-01-01,1503-12-31,4,礼,Rule-generated Stage7 member for 合成张氏.,False
1092607,7008,张伟宗,male,1464-01-01,1520-12-31,4,礼,Rule-generated Stage7 member for 合成张氏.,False
1092609,7008,张成文,male,1461-01-01,1517-12-31,4,礼,Rule-generated Stage7 member for 合成张氏.,False
1092612,7008,张宁兰,female,1461-01-01,1560-12-31,4,礼,Rule-generated Stage7 member for 合成张氏.,False
1092613,7008,张礼成,male,1464-01-01,1535-12-31,4,礼,Rule-generated Stage7 member for 合成张氏.,False
1092615,7008,张文承,male,1463-01-01,1489-12-31,4,礼,Rule-generated Stage7 member for 合成张氏.,False
1092616,7008,张慧丽,female,1462-01-01,1530-12-31,4,礼,Rule-generated Stage7 member for 合成张氏.,False
1092618,7008,张慧清,female,1465-01-01,1519-12-31,4,礼,Rule-generated Stage7 member for 合成张氏.,False
1092620,7008,张华华,female,1467-01-01,1545-12-31,4,礼,Rule-generated Stage7 member for 合成张氏.,False
1092621,7008,张礼文,male,1462-01-01,1532-12-31,4,礼,Rule-generated Stage7 member for 合成张氏.,False
1092622,7008,张宁安,female,1467-01-01,1550-12-31,4,礼,Rule-generated Stage7 member for 合成张氏.,False
1092625,7008,张伟伟,male,1461-01-01,1519-12-31,4,礼,Rule-generated Stage7 member for 合成张氏.,False
1092626,7008,张丽,female,1461-01-01,1534-12-31,4,礼,Rule-generated Stage7 member for 合成张氏.,False
1092627,7008,张文景,male,1484-01-01,1530-12-31,5,义,Rule-generated Stage7 member for 合成张氏.,False
1092628,7008,张梅丽,female,1485-01-01,1525-12-31,5,义,Rule-generated Stage7 member for 合成张氏.,False
1092629,7008,张义国,male,1484-01-01,1538-12-31,5,义,Rule-generated Stage7 member for 合成张氏.,False
1092630,7008,张义安,female,1488-01-01,1537-12-31,5,义,Rule-generated Stage7 member for 合成张氏.,False
1092632,7008,张义梅,female,1486-01-01,1556-12-31,5,义,Rule-generated Stage7 member for 合成张氏.,False
1092633,7008,张义德,male,1486-01-01,1570-12-31,5,义,Rule-generated Stage7 member for 合成张氏.,False
1092635,7008,张德宗,male,1487-01-01,1557-12-31,5,义,Rule-generated Stage7 member for 合成张氏.,False
1092636,7008,张兰慧,female,1483-01-01,1566-12-31,5,义,Rule-generated Stage7 member for 合成张氏.,False
1092637,7008,张义景,male,1484-01-01,1524-12-31,5,义,Rule-generated Stage7 member for 合成张氏.,False
1092638,7008,张义安,female,1485-01-01,1548-12-31,5,义,Rule-generated Stage7 member for 合成张氏.,False
1092639,7008,张强,male,1487-01-01,1555-12-31,5,义,Rule-generated Stage7 member for 合成张氏.,False
1092640,7008,张义慧,female,1484-01-01,1563-12-31,5,义,Rule-generated Stage7 member for 合成张氏.,False
1092641,7008,张义宗,male,1482-01-01,1512-12-31,5,义,Rule-generated Stage7 member for 合成张氏.,False
1092642,7008,张芳慧,female,1483-01-01,1525-12-31,5,义,Rule-generated Stage7 member for 合成张氏.,False
1092643,7008,张义承,male,1482-01-01,1536-12-31,5,义,Rule-generated Stage7 member for 合成张氏.,False
1092644,7008,张义兰,female,1485-01-01,1543-12-31,5,义,Rule-generated Stage7 member for 合成张氏.,False
1092645,7008,张景成,male,1482-01-01,1565-12-31,5,义,Rule-generated Stage7 member for 合成张氏.,False
1092646,7008,张义安,female,1487-01-01,1578-12-31,5,义,Rule-generated Stage7 member for 合成张氏.,False
1092647,7008,张义承,male,1482-01-01,1546-12-31,5,义,Rule-generated Stage7 member for 合成张氏.,False
1092648,7008,张义宁,female,1486-01-01,1550-12-31,5,义,Rule-generated Stage7 member for 合成张氏.,False
1092649,7008,张世强,male,1486-01-01,1552-12-31,5,义,Rule-generated Stage7 member for 合成张氏.,False
1092651,7008,张义德,male,1487-01-01,1561-12-31,5,义,Rule-generated Stage7 member for 合成张氏.,False
1092652,7008,张义芳,female,1485-01-01,1558-12-31,5,义,Rule-generated Stage7 member for 合成张氏.,False
1092653,7008,张义国,male,1488-01-01,1546-12-31,5,义,Rule-generated Stage7 member for 合成张氏.,False
1092654,7008,张清敏,female,1487-01-01,1571-12-31,5,义,Rule-generated Stage7 member for 合成张氏.,False
1092655,7008,张义伟,male,1482-01-01,1571-12-31,5,义,Rule-generated Stage7 member for 合成张氏.,False
1092657,7008,张义文,male,1485-01-01,1559-12-31,5,义,Rule-generated Stage7 member for 合成张氏.,False
1092658,7008,张义慧,female,1482-01-01,1514-12-31,5,义,Rule-generated Stage7 member for 合成张氏.,False
1092660,7008,张义梅,female,1485-01-01,1519-12-31,5,义,Rule-generated Stage7 member for 合成张氏.,False
1092661,7008,张义安,male,1483-01-01,1561-12-31,5,义,Rule-generated Stage7 member for 合成张氏.,False
1092662,7008,张敏,female,1488-01-01,1557-12-31,5,义,Rule-generated Stage7 member for 合成张氏.,False
1092663,7008,张义景,male,1487-01-01,1551-12-31,5,义,Rule-generated Stage7 member for 合成张氏.,False
1092664,7008,张义宁,female,1484-01-01,1586-12-31,5,义,Rule-generated Stage7 member for 合成张氏.,False
1092665,7008,张义强,male,1488-01-01,1558-12-31,5,义,Rule-generated Stage7 member for 合成张氏.,False
1092666,7008,张义安,female,1483-01-01,1540-12-31,5,义,Rule-generated Stage7 member for 合成张氏.,False
1092667,7008,张明,male,1482-01-01,1560-12-31,5,义,Rule-generated Stage7 member for 合成张氏.,False
1092668,7008,张义芳,female,1484-01-01,1529-12-31,5,义,Rule-generated Stage7 member for 合成张氏.,False
1092669,7008,张文明,male,1485-01-01,1544-12-31,5,义,Rule-generated Stage7 member for 合成张氏.,False
1092670,7008,张义雅,female,1482-01-01,1557-12-31,5,义,Rule-generated Stage7 member for 合成张氏.,False
1092671,7008,张义世,male,1488-01-01,1545-12-31,5,义,Rule-generated Stage7 member for 合成张氏.,False
1092672,7008,张义兰,female,1482-01-01,1512-12-31,5,义,Rule-generated Stage7 member for 合成张氏.,False
1092673,7008,张义强,male,1482-01-01,1535-12-31,5,义,Rule-generated Stage7 member for 合成张氏.,False
1092674,7008,张义雅,female,1487-01-01,1553-12-31,5,义,Rule-generated Stage7 member for 合成张氏.,False
1092676,7008,张华,female,1482-01-01,1569-12-31,5,义,Rule-generated Stage7 member for 合成张氏.,False
1092677,7008,张丽,male,1486-01-01,1575-12-31,5,义,Rule-generated Stage7 member for 合成张氏.,False
1092678,7008,张玉丽,female,1485-01-01,1564-12-31,5,义,Rule-generated Stage7 member for 合成张氏.,False
1092679,7008,张国伟,male,1482-01-01,1523-12-31,5,义,Rule-generated Stage7 member for 合成张氏.,False
1092680,7008,张义安,female,1483-01-01,1551-12-31,5,义,Rule-generated Stage7 member for 合成张氏.,False
1092682,7008,张义丽,female,1485-01-01,1559-12-31,5,义,Rule-generated Stage7 member for 合成张氏.,False
1092683,7008,张义宗,male,1483-01-01,1520-12-31,5,义,Rule-generated Stage7 member for 合成张氏.,False
1092685,7008,张义成,male,1484-01-01,1546-12-31,5,义,Rule-generated Stage7 member for 合成张氏.,False
1092686,7008,张义清,female,1486-01-01,1551-12-31,5,义,Rule-generated Stage7 member for 合成张氏.,False
1092687,7008,张宗世,male,1482-01-01,1551-12-31,5,义,Rule-generated Stage7 member for 合成张氏.,False
1092688,7008,张义丽,female,1482-01-01,1536-12-31,5,义,Rule-generated Stage7 member for 合成张氏.,False
1092689,7008,张华,male,1504-01-01,1557-12-31,6,信,Rule-generated Stage7 member for 合成张氏.,False
1092690,7008,张信华,female,1506-01-01,1603-12-31,6,信,Rule-generated Stage7 member for 合成张氏.,False
1092691,7008,张信成,male,1509-01-01,1587-12-31,6,信,Rule-generated Stage7 member for 合成张氏.,False
1092692,7008,张玉芳,female,1509-01-01,1545-12-31,6,信,Rule-generated Stage7 member for 合成张氏.,False
1092693,7008,张景安,male,1504-01-01,1568-12-31,6,信,Rule-generated Stage7 member for 合成张氏.,False
1092694,7008,张信玉,female,1508-01-01,1598-12-31,6,信,Rule-generated Stage7 member for 合成张氏.,False
1092695,7008,张明国,male,1508-01-01,1566-12-31,6,信,Rule-generated Stage7 member for 合成张氏.,False
1092696,7008,张信华,female,1503-01-01,1532-12-31,6,信,Rule-generated Stage7 member for 合成张氏.,False
1092697,7008,张信国,male,1505-01-01,1584-12-31,6,信,Rule-generated Stage7 member for 合成张氏.,False
1092698,7008,张信慧,female,1507-01-01,1597-12-31,6,信,Rule-generated Stage7 member for 合成张氏.,False
1092699,7008,张信宗,male,1506-01-01,1578-12-31,6,信,Rule-generated Stage7 member for 合成张氏.,False
1092700,7008,张信雅,female,1505-01-01,1573-12-31,6,信,Rule-generated Stage7 member for 合成张氏.,False
1092701,7008,张成明,male,1504-01-01,1549-12-31,6,信,Rule-generated Stage7 member for 合成张氏.,False
1092702,7008,张信雅,female,1506-01-01,1556-12-31,6,信,Rule-generated Stage7 member for 合成张氏.,False
1092703,7008,张伟文,male,1506-01-01,1572-12-31,6,信,Rule-generated Stage7 member for 合成张氏.,False
1092704,7008,张敏安,female,1503-01-01,1535-12-31,6,信,Rule-generated Stage7 member for 合成张氏.,False
1092705,7008,张信国,male,1506-01-01,1558-12-31,6,信,Rule-generated Stage7 member for 合成张氏.,False
1092706,7008,张信慧,female,1507-01-01,1561-12-31,6,信,Rule-generated Stage7 member for 合成张氏.,False
1092707,7008,张成德,male,1504-01-01,1551-12-31,6,信,Rule-generated Stage7 member for 合成张氏.,False
1092708,7008,张雅安,female,1503-01-01,1562-12-31,6,信,Rule-generated Stage7 member for 合成张氏.,False
1092709,7008,张成世,male,1508-01-01,1555-12-31,6,信,Rule-generated Stage7 member for 合成张氏.,False
1092710,7008,张伟,female,1505-01-01,1578-12-31,6,信,Rule-generated Stage7 member for 合成张氏.,False
1092711,7008,张信成,male,1506-01-01,1568-12-31,6,信,Rule-generated Stage7 member for 合成张氏.,False
1092712,7008,张信宁,female,1506-01-01,1573-12-31,6,信,Rule-generated Stage7 member for 合成张氏.,False
1092713,7008,张伟文,male,1507-01-01,1573-12-31,6,信,Rule-generated Stage7 member for 合成张氏.,False
1092714,7008,张华,female,1506-01-01,1601-12-31,6,信,Rule-generated Stage7 member for 合成张氏.,False
1092715,7008,张信伟,male,1505-01-01,1570-12-31,6,信,Rule-generated Stage7 member for 合成张氏.,False
1092716,7008,张丽,female,1509-01-01,1555-12-31,6,信,Rule-generated Stage7 member for 合成张氏.,False
1092717,7008,张信成,male,1505-01-01,1558-12-31,6,信,Rule-generated Stage7 member for 合成张氏.,False
1092718,7008,张梅芳,female,1505-01-01,1570-12-31,6,信,Rule-generated Stage7 member for 合成张氏.,False
1092719,7008,张信国,male,1503-01-01,1577-12-31,6,信,Rule-generated Stage7 member for 合成张氏.,False
1092720,7008,张信华,female,1507-01-01,1585-12-31,6,信,Rule-generated Stage7 member for 合成张氏.,False
1092721,7008,张强,male,1509-01-01,1584-12-31,6,信,Rule-generated Stage7 member for 合成张氏.,False
1092722,7008,张信芳,female,1504-01-01,1588-12-31,6,信,Rule-generated Stage7 member for 合成张氏.,False
1092723,7008,张文宗,male,1508-01-01,1540-12-31,6,信,Rule-generated Stage7 member for 合成张氏.,False
1092724,7008,张信敏,female,1508-01-01,1585-12-31,6,信,Rule-generated Stage7 member for 合成张氏.,False
1092725,7008,张信成,male,1507-01-01,1562-12-31,6,信,Rule-generated Stage7 member for 合成张氏.,False
1092726,7008,张信宁,female,1507-01-01,1576-12-31,6,信,Rule-generated Stage7 member for 合成张氏.,False
1092727,7008,张宗明,male,1508-01-01,1583-12-31,6,信,Rule-generated Stage7 member for 合成张氏.,False
1092728,7008,张梅敏,female,1503-01-01,1567-12-31,6,信,Rule-generated Stage7 member for 合成张氏.,False
1092729,7008,张信文,male,1508-01-01,1575-12-31,6,信,Rule-generated Stage7 member for 合成张氏.,False
1092730,7008,张清清,female,1504-01-01,1557-12-31,6,信,Rule-generated Stage7 member for 合成张氏.,False
1092731,7008,张景成,male,1503-01-01,1586-12-31,6,信,Rule-generated Stage7 member for 合成张氏.,False
1092732,7008,张信慧,female,1505-01-01,1590-12-31,6,信,Rule-generated Stage7 member for 合成张氏.,False
1092733,7008,张强,male,1503-01-01,1569-12-31,6,信,Rule-generated Stage7 member for 合成张氏.,False
1092734,7008,张信敏,female,1507-01-01,1586-12-31,6,信,Rule-generated Stage7 member for 合成张氏.,False
1092735,7008,张信国,male,1504-01-01,1565-12-31,6,信,Rule-generated Stage7 member for 合成张氏.,False
1092736,7008,张信梅,female,1507-01-01,1586-12-31,6,信,Rule-generated Stage7 member for 合成张氏.,False
1092737,7008,张信德,male,1505-01-01,1588-12-31,6,信,Rule-generated Stage7 member for 合成张氏.,False
1092738,7008,张信慧,female,1506-01-01,1541-12-31,6,信,Rule-generated Stage7 member for 合成张氏.,False
1092739,7008,张信德,male,1506-01-01,1584-12-31,6,信,Rule-generated Stage7 member for 合成张氏.,False
1092740,7008,张信雅,female,1509-01-01,1605-12-31,6,信,Rule-generated Stage7 member for 合成张氏.,False
1092741,7008,张国明,male,1504-01-01,1600-12-31,6,信,Rule-generated Stage7 member for 合成张氏.,False
1092742,7008,张信清,female,1509-01-01,1611-12-31,6,信,Rule-generated Stage7 member for 合成张氏.,False
1092743,7008,张信明,male,1508-01-01,1539-12-31,6,信,Rule-generated Stage7 member for 合成张氏.,False
1092744,7008,张信芳,female,1505-01-01,1574-12-31,6,信,Rule-generated Stage7 member for 合成张氏.,False
1092745,7008,张信文,male,1505-01-01,1577-12-31,6,信,Rule-generated Stage7 member for 合成张氏.,False
1092746,7008,张信芳,female,1505-01-01,1599-12-31,6,信,Rule-generated Stage7 member for 合成张氏.,False
1092747,7008,张信成,male,1503-01-01,1586-12-31,6,信,Rule-generated Stage7 member for 合成张氏.,False
1092748,7008,张信兰,female,1505-01-01,1555-12-31,6,信,Rule-generated Stage7 member for 合成张氏.,False
1092749,7008,张敏,male,1505-01-01,1564-12-31,6,信,Rule-generated Stage7 member for 合成张氏.,False
1092750,7008,张丽,female,1503-01-01,1525-12-31,6,信,Rule-generated Stage7 member for 合成张氏.,False
1092751,7008,张信德,male,1506-01-01,1587-12-31,6,信,Rule-generated Stage7 member for 合成张氏.,False
1092752,7008,张芳慧,female,1505-01-01,1570-12-31,6,信,Rule-generated Stage7 member for 合成张氏.,False
1092753,7008,张信宗,male,1503-01-01,1564-12-31,6,信,Rule-generated Stage7 member for 合成张氏.,False
1092754,7008,张玉梅,female,1505-01-01,1534-12-31,6,信,Rule-generated Stage7 member for 合成张氏.,False
1092755,7008,张信国,male,1506-01-01,1587-12-31,6,信,Rule-generated Stage7 member for 合成张氏.,False
1092756,7008,张信芳,female,1504-01-01,1543-12-31,6,信,Rule-generated Stage7 member for 合成张氏.,False
1092757,7008,张强成,male,1509-01-01,1572-12-31,6,信,Rule-generated Stage7 member for 合成张氏.,False
1092758,7008,张丽慧,female,1503-01-01,1587-12-31,6,信,Rule-generated Stage7 member for 合成张氏.,False
1092759,7008,张宗文,male,1503-01-01,1551-12-31,6,信,Rule-generated Stage7 member for 合成张氏.,False
1092760,7008,张信敏,female,1506-01-01,1594-12-31,6,信,Rule-generated Stage7 member for 合成张氏.,False
1092761,7008,张信国,male,1503-01-01,1577-12-31,6,信,Rule-generated Stage7 member for 合成张氏.,False
1092762,7008,张信宁,female,1508-01-01,1546-12-31,6,信,Rule-generated Stage7 member for 合成张氏.,False
1092763,7008,张信国,male,1506-01-01,1589-12-31,6,信,Rule-generated Stage7 member for 合成张氏.,False
1092764,7008,张丽,male,1526-01-01,1593-12-31,7,忠,Rule-generated Stage7 member for 合成张氏.,False
1092765,7008,张兰慧,female,1528-01-01,1584-12-31,7,忠,Rule-generated Stage7 member for 合成张氏.,False
1092766,7008,张忠文,male,1530-01-01,1595-12-31,7,忠,Rule-generated Stage7 member for 合成张氏.,False
1092767,7008,张忠慧,female,1528-01-01,1604-12-31,7,忠,Rule-generated Stage7 member for 合成张氏.,False
1092768,7008,张忠伟,male,1528-01-01,1604-12-31,7,忠,Rule-generated Stage7 member for 合成张氏.,False
1092769,7008,张忠兰,female,1530-01-01,1597-12-31,7,忠,Rule-generated Stage7 member for 合成张氏.,False
1092770,7008,张忠宗,male,1524-01-01,1590-12-31,7,忠,Rule-generated Stage7 member for 合成张氏.,False
1092771,7008,张忠清,female,1529-01-01,1609-12-31,7,忠,Rule-generated Stage7 member for 合成张氏.,False
1092772,7008,张忠强,male,1524-01-01,1601-12-31,7,忠,Rule-generated Stage7 member for 合成张氏.,False
1092773,7008,张忠玉,female,1526-01-01,1600-12-31,7,忠,Rule-generated Stage7 member for 合成张氏.,False
1092774,7008,张世安,male,1524-01-01,1578-12-31,7,忠,Rule-generated Stage7 member for 合成张氏.,False
1092775,7008,张强,female,1524-01-01,1569-12-31,7,忠,Rule-generated Stage7 member for 合成张氏.,False
1092776,7008,张安宗,male,1529-01-01,1594-12-31,7,忠,Rule-generated Stage7 member for 合成张氏.,False
1092777,7008,张敏雅,female,1525-01-01,1592-12-31,7,忠,Rule-generated Stage7 member for 合成张氏.,False
1092778,7008,张宗伟,male,1527-01-01,1591-12-31,7,忠,Rule-generated Stage7 member for 合成张氏.,False
1092779,7008,张玉敏,female,1524-01-01,1565-12-31,7,忠,Rule-generated Stage7 member for 合成张氏.,False
1092780,7008,张敏,male,1524-01-01,1575-12-31,7,忠,Rule-generated Stage7 member for 合成张氏.,False
1092781,7008,张清安,female,1530-01-01,1584-12-31,7,忠,Rule-generated Stage7 member for 合成张氏.,False
1092782,7008,张安国,male,1529-01-01,1564-12-31,7,忠,Rule-generated Stage7 member for 合成张氏.,False
1092783,7008,张华,female,1525-01-01,1597-12-31,7,忠,Rule-generated Stage7 member for 合成张氏.,False
1092784,7008,张忠文,male,1526-01-01,1545-12-31,7,忠,Rule-generated Stage7 member for 合成张氏.,False
1092785,7008,张强,female,1527-01-01,1590-12-31,7,忠,Rule-generated Stage7 member for 合成张氏.,False
1092786,7008,张忠成,male,1527-01-01,1617-12-31,7,忠,Rule-generated Stage7 member for 合成张氏.,False
1092787,7008,张安华,female,1530-01-01,1562-12-31,7,忠,Rule-generated Stage7 member for 合成张氏.,False
1092788,7008,张忠世,male,1529-01-01,1631-12-31,7,忠,Rule-generated Stage7 member for 合成张氏.,False
1092789,7008,张宁安,female,1529-01-01,1619-12-31,7,忠,Rule-generated Stage7 member for 合成张氏.,False
1092790,7008,张忠成,male,1525-01-01,1599-12-31,7,忠,Rule-generated Stage7 member for 合成张氏.,False
1092791,7008,张梅敏,female,1530-01-01,1561-12-31,7,忠,Rule-generated Stage7 member for 合成张氏.,False
1092792,7008,张成伟,male,1530-01-01,1595-12-31,7,忠,Rule-generated Stage7 member for 合成张氏.,False
1092793,7008,张伟,female,1529-01-01,1608-12-31,7,忠,Rule-generated Stage7 member for 合成张氏.,False
1092794,7008,张忠世,male,1527-01-01,1594-12-31,7,忠,Rule-generated Stage7 member for 合成张氏.,False
1092795,7008,张忠安,female,1530-01-01,1580-12-31,7,忠,Rule-generated Stage7 member for 合成张氏.,False
1092796,7008,张承德,male,1527-01-01,1577-12-31,7,忠,Rule-generated Stage7 member for 合成张氏.,False
1092797,7008,张忠兰,female,1528-01-01,1577-12-31,7,忠,Rule-generated Stage7 member for 合成张氏.,False
1092798,7008,张安强,male,1528-01-01,1598-12-31,7,忠,Rule-generated Stage7 member for 合成张氏.,False
1092799,7008,张宁兰,female,1527-01-01,1600-12-31,7,忠,Rule-generated Stage7 member for 合成张氏.,False
1092800,7008,张忠安,male,1528-01-01,1622-12-31,7,忠,Rule-generated Stage7 member for 合成张氏.,False
1092801,7008,张忠雅,female,1524-01-01,1598-12-31,7,忠,Rule-generated Stage7 member for 合成张氏.,False
1092802,7008,张国文,male,1528-01-01,1608-12-31,7,忠,Rule-generated Stage7 member for 合成张氏.,False
1092803,7008,张忠安,female,1525-01-01,1618-12-31,7,忠,Rule-generated Stage7 member for 合成张氏.,False
1092804,7008,张忠宗,male,1530-01-01,1621-12-31,7,忠,Rule-generated Stage7 member for 合成张氏.,False
1092805,7008,张忠华,female,1530-01-01,1629-12-31,7,忠,Rule-generated Stage7 member for 合成张氏.,False
1092806,7008,张忠国,male,1530-01-01,1606-12-31,7,忠,Rule-generated Stage7 member for 合成张氏.,False
1092807,7008,张忠丽,female,1530-01-01,1617-12-31,7,忠,Rule-generated Stage7 member for 合成张氏.,False
1092808,7008,张忠世,male,1530-01-01,1619-12-31,7,忠,Rule-generated Stage7 member for 合成张氏.,False
1092809,7008,张慧玉,female,1525-01-01,1607-12-31,7,忠,Rule-generated Stage7 member for 合成张氏.,False
1092810,7008,张华,male,1527-01-01,1606-12-31,7,忠,Rule-generated Stage7 member for 合成张氏.,False
1092811,7008,张忠玉,female,1527-01-01,1624-12-31,7,忠,Rule-generated Stage7 member for 合成张氏.,False
1092812,7008,张忠世,male,1528-01-01,1615-12-31,7,忠,Rule-generated Stage7 member for 合成张氏.,False
1092813,7008,张忠华,female,1524-01-01,1604-12-31,7,忠,Rule-generated Stage7 member for 合成张氏.,False
1092814,7008,张宗承,male,1527-01-01,1566-12-31,7,忠,Rule-generated Stage7 member for 合成张氏.,False
1092815,7008,张忠丽,female,1524-01-01,1587-12-31,7,忠,Rule-generated Stage7 member for 合成张氏.,False
1092816,7008,张忠宗,male,1526-01-01,1591-12-31,7,忠,Rule-generated Stage7 member for 合成张氏.,False
1092817,7008,张华,female,1530-01-01,1589-12-31,7,忠,Rule-generated Stage7 member for 合成张氏.,False
1092818,7008,张宗宗,male,1530-01-01,1592-12-31,7,忠,Rule-generated Stage7 member for 合成张氏.,False
1092819,7008,张华,female,1529-01-01,1578-12-31,7,忠,Rule-generated Stage7 member for 合成张氏.,False
1092820,7008,张世强,male,1525-01-01,1576-12-31,7,忠,Rule-generated Stage7 member for 合成张氏.,False
1092821,7008,张雅清,female,1525-01-01,1583-12-31,7,忠,Rule-generated Stage7 member for 合成张氏.,False
1092822,7008,张忠成,male,1525-01-01,1598-12-31,7,忠,Rule-generated Stage7 member for 合成张氏.,False
1092823,7008,张梅兰,female,1530-01-01,1626-12-31,7,忠,Rule-generated Stage7 member for 合成张氏.,False
1092824,7008,张强宗,male,1524-01-01,1554-12-31,7,忠,Rule-generated Stage7 member for 合成张氏.,False
1092825,7008,张忠玉,female,1525-01-01,1557-12-31,7,忠,Rule-generated Stage7 member for 合成张氏.,False
1092826,7008,张忠成,male,1530-01-01,1599-12-31,7,忠,Rule-generated Stage7 member for 合成张氏.,False
1092827,7008,张忠慧,female,1529-01-01,1565-12-31,7,忠,Rule-generated Stage7 member for 合成张氏.,False
1092828,7008,张宗成,male,1527-01-01,1590-12-31,7,忠,Rule-generated Stage7 member for 合成张氏.,False
1092829,7008,张安丽,female,1530-01-01,1597-12-31,7,忠,Rule-generated Stage7 member for 合成张氏.,False
1092830,7008,张忠德,male,1524-01-01,1581-12-31,7,忠,Rule-generated Stage7 member for 合成张氏.,False
1092831,7008,张芳慧,female,1529-01-01,1575-12-31,7,忠,Rule-generated Stage7 member for 合成张氏.,False
1092832,7008,张忠成,male,1526-01-01,1623-12-31,7,忠,Rule-generated Stage7 member for 合成张氏.,False
1092833,7008,张忠兰,female,1524-01-01,1607-12-31,7,忠,Rule-generated Stage7 member for 合成张氏.,False
1092834,7008,张忠德,male,1525-01-01,1570-12-31,7,忠,Rule-generated Stage7 member for 合成张氏.,False
1092835,7008,张雅雅,female,1526-01-01,1594-12-31,7,忠,Rule-generated Stage7 member for 合成张氏.,False
1092836,7008,张敏,male,1529-01-01,1603-12-31,7,忠,Rule-generated Stage7 member for 合成张氏.,False
1092837,7008,张忠清,female,1527-01-01,1598-12-31,7,忠,Rule-generated Stage7 member for 合成张氏.,False
1092838,7008,张承成,male,1529-01-01,1574-12-31,7,忠,Rule-generated Stage7 member for 合成张氏.,False
1092839,7008,张忠宁,female,1524-01-01,1567-12-31,7,忠,Rule-generated Stage7 member for 合成张氏.,False
